id,name
912,TNK3L_E1 Torque ArcLength=7.46 [kN.m]
913,TNK3L_E1 x bend moment ArcLength=7.46 [kN.m]
914,TNK3L_E1 y bend moment ArcLength=7.46 [kN.m]
915,TNK3L_E1 Resultant shear force ArcLength=7.46 [kN]
916,TNK3L_E1 Resultant bending moment ArcLength=7.46 [kN.m]
917,TNK3L_E2 Effective tension ArcLength=0.00 [kN]
918,TNK3L_E2 x shear force ArcLength=0.00 [kN]
919,TNK3L_E2 y shear force ArcLength=0.00 [kN]
920,TNK3L_E2 Torque ArcLength=0.00 [kN.m]
921,TNK3L_E2 x bend moment ArcLength=0.00 [kN.m]
922,TNK3L_E2 y bend moment ArcLength=0.00 [kN.m]
923,TNK3L_E2 Resultant shear force ArcLength=0.00 [kN]
924,TNK3L_E2 Resultant bending moment ArcLength=0.00 [kN.m]
925,TNK3L_E2 Effective tension ArcLength=3.27 [kN]
926,TNK3L_E2 x shear force ArcLength=3.27 [kN]
927,TNK3L_E2 y shear force ArcLength=3.27 [kN]
928,TNK3L_E2 Torque ArcLength=3.27 [kN.m]
929,TNK3L_E2 x bend moment ArcLength=3.27 [kN.m]
930,TNK3L_E2 y bend moment ArcLength=3.27 [kN.m]
931,TNK3L_E2 Resultant shear force ArcLength=3.27 [kN]
932,TNK3L_E2 Resultant bending moment ArcLength=3.27 [kN.m]
933,TNK3L_E2 Effective tension ArcLength=9.54 [kN]
934,TNK3L_E2 x shear force ArcLength=9.54 [kN]
935,TNK3L_E2 y shear force ArcLength=9.54 [kN]
936,TNK3L_E2 Torque ArcLength=9.54 [kN.m]
937,TNK3L_E2 x bend moment ArcLength=9.54 [kN.m]
938,TNK3L_E2 y bend moment ArcLength=9.54 [kN.m]
939,TNK3L_E2 Resultant shear force ArcLength=9.54 [kN]
940,TNK3L_E2 Resultant bending moment ArcLength=9.54 [kN.m]
941,TNK3L_E2 Effective tension ArcLength=12.54 [kN]
942,TNK3L_E2 x shear force ArcLength=12.54 [kN]
943,TNK3L_E2 y shear force ArcLength=12.54 [kN]
944,TNK3L_E2 Torque ArcLength=12.54 [kN.m]
945,TNK3L_E2 x bend moment ArcLength=12.54 [kN.m]
946,TNK3L_E2 y bend moment ArcLength=12.54 [kN.m]
947,TNK3L_E2 Resultant shear force ArcLength=12.54 [kN]
948,TNK3L_E2 Resultant bending moment ArcLength=12.54 [kN.m]
949,TNK3R_E1 Effective tension ArcLength=0.00 [kN]
950,TNK3R_E1 x shear force ArcLength=0.00 [kN]
951,TNK3R_E1 y shear force ArcLength=0.00 [kN]
952,TNK3R_E1 Torque ArcLength=0.00 [kN.m]
953,TNK3R_E1 x bend moment ArcLength=0.00 [kN.m]
954,TNK3R_E1 y bend moment ArcLength=0.00 [kN.m]
955,TNK3R_E1 Resultant shear force ArcLength=0.00 [kN]
956,TNK3R_E1 Resultant bending moment ArcLength=0.00 [kN.m]
957,TNK3R_E1 Effective tension ArcLength=3.73 [kN]
958,TNK3R_E1 x shear force ArcLength=3.73 [kN]
959,TNK3R_E1 y shear force ArcLength=3.73 [kN]
960,TNK3R_E1 Torque ArcLength=3.73 [kN.m]
961,TNK3R_E1 x bend moment ArcLength=3.73 [kN.m]
962,TNK3R_E1 y bend moment ArcLength=3.73 [kN.m]
963,TNK3R_E1 Resultant shear force ArcLength=3.73 [kN]
964,TNK3R_E1 Resultant bending moment ArcLength=3.73 [kN.m]
965,TNK3R_E1 Effective tension ArcLength=7.46 [kN]
966,TNK3R_E1 x shear force ArcLength=7.46 [kN]
967,TNK3R_E1 y shear force ArcLength=7.46 [kN]
968,TNK3R_E1 Torque ArcLength=7.46 [kN.m]
969,TNK3R_E1 x bend moment ArcLength=7.46 [kN.m]
970,TNK3R_E1 y bend moment ArcLength=7.46 [kN.m]
971,TNK3R_E1 Resultant shear force ArcLength=7.46 [kN]
972,TNK3R_E1 Resultant bending moment ArcLength=7.46 [kN.m]
973,TNK3R_E2 Effective tension ArcLength=0.00 [kN]
974,TNK3R_E2 x shear force ArcLength=0.00 [kN]
975,TNK3R_E2 y shear force ArcLength=0.00 [kN]
976,TNK3R_E2 Torque ArcLength=0.00 [kN.m]
977,TNK3R_E2 x bend moment ArcLength=0.00 [kN.m]
978,TNK3R_E2 y bend moment ArcLength=0.00 [kN.m]
979,TNK3R_E2 Resultant shear force ArcLength=0.00 [kN]
980,TNK3R_E2 Resultant bending moment ArcLength=0.00 [kN.m]
981,TNK3R_E2 Effective tension ArcLength=3.27 [kN]
982,TNK3R_E2 x shear force ArcLength=3.27 [kN]
983,TNK3R_E2 y shear force ArcLength=3.27 [kN]
984,TNK3R_E2 Torque ArcLength=3.27 [kN.m]
985,TNK3R_E2 x bend moment ArcLength=3.27 [kN.m]
986,TNK3R_E2 y bend moment ArcLength=3.27 [kN.m]
987,TNK3R_E2 Resultant shear force ArcLength=3.27 [kN]
988,TNK3R_E2 Resultant bending moment ArcLength=3.27 [kN.m]
989,TNK3R_E2 Effective tension ArcLength=9.54 [kN]
990,TNK3R_E2 x shear force ArcLength=9.54 [kN]
991,TNK3R_E2 y shear force ArcLength=9.54 [kN]
992,TNK3R_E2 Torque ArcLength=9.54 [kN.m]
993,TNK3R_E2 x bend moment ArcLength=9.54 [kN.m]
994,TNK3R_E2 y bend moment ArcLength=9.54 [kN.m]
995,TNK3R_E2 Resultant shear force ArcLength=9.54 [kN]
996,TNK3R_E2 Resultant bending moment ArcLength=9.54 [kN.m]
997,TNK3R_E2 Effective tension ArcLength=12.54 [kN]
998,TNK3R_E2 x shear force ArcLength=12.54 [kN]
999,TNK3R_E2 y shear force ArcLength=12.54 [kN]
1000,TNK3R_E2 Torque ArcLength=12.54 [kN.m]
1001,TNK3R_E2 x bend moment ArcLength=12.54 [kN.m]
1002,TNK3R_E2 y bend moment ArcLength=12.54 [kN.m]
1003,TNK3R_E2 Resultant shear force ArcLength=12.54 [kN]
1004,TNK3R_E2 Resultant bending moment ArcLength=12.54 [kN.m]
1005,DIA1_E1 Effective tension ArcLength=0.00 [kN]
1006,DIA1_E1 x shear force ArcLength=0.00 [kN]
1007,DIA1_E1 y shear force ArcLength=0.00 [kN]
1008,DIA1_E1 Torque ArcLength=0.00 [kN.m]
1009,DIA1_E1 x bend moment ArcLength=0.00 [kN.m]
1010,DIA1_E1 y bend moment ArcLength=0.00 [kN.m]
1011,DIA1_E1 Resultant shear force ArcLength=0.00 [kN]
1012,DIA1_E1 Resultant bending moment ArcLength=0.00 [kN.m]
1013,DIA1_E1 Effective tension ArcLength=2.52 [kN]
1014,DIA1_E1 x shear force ArcLength=2.52 [kN]
1015,DIA1_E1 y shear force ArcLength=2.52 [kN]
1016,DIA1_E1 Torque ArcLength=2.52 [kN.m]
1017,DIA1_E1 x bend moment ArcLength=2.52 [kN.m]
1018,DIA1_E1 y bend moment ArcLength=2.52 [kN.m]
1019,DIA1_E1 Resultant shear force ArcLength=2.52 [kN]
1020,DIA1_E1 Resultant bending moment ArcLength=2.52 [kN.m]
1021,DIA1_E1 Effective tension ArcLength=7.55 [kN]
1022,DIA1_E1 x shear force ArcLength=7.55 [kN]
1023,DIA1_E1 y shear force ArcLength=7.55 [kN]
1024,DIA1_E1 Torque ArcLength=7.55 [kN.m]
1025,DIA1_E1 x bend moment ArcLength=7.55 [kN.m]
1026,DIA1_E1 y bend moment ArcLength=7.55 [kN.m]
1027,DIA1_E1 Resultant shear force ArcLength=7.55 [kN]
1028,DIA1_E1 Resultant bending moment ArcLength=7.55 [kN.m]
1029,DIA1_E1 Effective tension ArcLength=12.59 [kN]
1030,DIA1_E1 x shear force ArcLength=12.59 [kN]
1031,DIA1_E1 y shear force ArcLength=12.59 [kN]
1032,DIA1_E1 Torque ArcLength=12.59 [kN.m]
1033,DIA1_E1 x bend moment ArcLength=12.59 [kN.m]
1034,DIA1_E1 y bend moment ArcLength=12.59 [kN.m]
1035,DIA1_E1 Resultant shear force ArcLength=12.59 [kN]
1036,DIA1_E1 Resultant bending moment ArcLength=12.59 [kN.m]
1037,DIA1_E1 Effective tension ArcLength=17.62 [kN]
1038,DIA1_E1 x shear force ArcLength=17.62 [kN]
1039,DIA1_E1 y shear force ArcLength=17.62 [kN]
1040,DIA1_E1 Torque ArcLength=17.62 [kN.m]
1041,DIA1_E1 x bend moment ArcLength=17.62 [kN.m]
1042,DIA1_E1 y bend moment ArcLength=17.62 [kN.m]
1043,DIA1_E1 Resultant shear force ArcLength=17.62 [kN]
1044,DIA1_E1 Resultant bending moment ArcLength=17.62 [kN.m]
1045,DIA1_E1 Effective tension ArcLength=22.66 [kN]
1046,DIA1_E1 x shear force ArcLength=22.66 [kN]
1047,DIA1_E1 y shear force ArcLength=22.66 [kN]
1048,DIA1_E1 Torque ArcLength=22.66 [kN.m]
1049,DIA1_E1 x bend moment ArcLength=22.66 [kN.m]
1050,DIA1_E1 y bend moment ArcLength=22.66 [kN.m]
1051,DIA1_E1 Resultant shear force ArcLength=22.66 [kN]
1052,DIA1_E1 Resultant bending moment ArcLength=22.66 [kN.m]
1053,DIA1_E1 Effective tension ArcLength=27.69 [kN]
1054,DIA1_E1 x shear force ArcLength=27.69 [kN]
1055,DIA1_E1 y shear force ArcLength=27.69 [kN]
1056,DIA1_E1 Torque ArcLength=27.69 [kN.m]
1057,DIA1_E1 x bend moment ArcLength=27.69 [kN.m]
1058,DIA1_E1 y bend moment ArcLength=27.69 [kN.m]
1059,DIA1_E1 Resultant shear force ArcLength=27.69 [kN]
1060,DIA1_E1 Resultant bending moment ArcLength=27.69 [kN.m]
1061,DIA1_E1 Effective tension ArcLength=32.72 [kN]
1062,DIA1_E1 x shear force ArcLength=32.72 [kN]
1063,DIA1_E1 y shear force ArcLength=32.72 [kN]
1064,DIA1_E1 Torque ArcLength=32.72 [kN.m]
1065,DIA1_E1 x bend moment ArcLength=32.72 [kN.m]
1066,DIA1_E1 y bend moment ArcLength=32.72 [kN.m]
1067,DIA1_E1 Resultant shear force ArcLength=32.72 [kN]
1068,DIA1_E1 Resultant bending moment ArcLength=32.72 [kN.m]
1069,DIA1_E1 Effective tension ArcLength=37.76 [kN]
1070,DIA1_E1 x shear force ArcLength=37.76 [kN]
1071,DIA1_E1 y shear force ArcLength=37.76 [kN]
1072,DIA1_E1 Torque ArcLength=37.76 [kN.m]
1073,DIA1_E1 x bend moment ArcLength=37.76 [kN.m]
1074,DIA1_E1 y bend moment ArcLength=37.76 [kN.m]
1075,DIA1_E1 Resultant shear force ArcLength=37.76 [kN]
1076,DIA1_E1 Resultant bending moment ArcLength=37.76 [kN.m]
1077,DIA1_E1 Effective tension ArcLength=42.79 [kN]
1078,DIA1_E1 x shear force ArcLength=42.79 [kN]
1079,DIA1_E1 y shear force ArcLength=42.79 [kN]
1080,DIA1_E1 Torque ArcLength=42.79 [kN.m]
1081,DIA1_E1 x bend moment ArcLength=42.79 [kN.m]
1082,DIA1_E1 y bend moment ArcLength=42.79 [kN.m]
1083,DIA1_E1 Resultant shear force ArcLength=42.79 [kN]
1084,DIA1_E1 Resultant bending moment ArcLength=42.79 [kN.m]
1085,DIA1_E1 Effective tension ArcLength=47.83 [kN]
1086,DIA1_E1 x shear force ArcLength=47.83 [kN]
1087,DIA1_E1 y shear force ArcLength=47.83 [kN]
1088,DIA1_E1 Torque ArcLength=47.83 [kN.m]
1089,DIA1_E1 x bend moment ArcLength=47.83 [kN.m]
1090,DIA1_E1 y bend moment ArcLength=47.83 [kN.m]
1091,DIA1_E1 Resultant shear force ArcLength=47.83 [kN]
1092,DIA1_E1 Resultant bending moment ArcLength=47.83 [kN.m]
1093,DIA1_E1 Effective tension ArcLength=50.80 [kN]
1094,DIA1_E1 x shear force ArcLength=50.80 [kN]
1095,DIA1_E1 y shear force ArcLength=50.80 [kN]
1096,DIA1_E1 Torque ArcLength=50.80 [kN.m]
1097,DIA1_E1 x bend moment ArcLength=50.80 [kN.m]
1098,DIA1_E1 y bend moment ArcLength=50.80 [kN.m]
1099,DIA1_E1 Resultant shear force ArcLength=50.80 [kN]
1100,DIA1_E1 Resultant bending moment ArcLength=50.80 [kN.m]
1101,DIA1_E1 Effective tension ArcLength=51.25 [kN]
1102,DIA1_E1 x shear force ArcLength=51.25 [kN]
1103,DIA1_E1 y shear force ArcLength=51.25 [kN]
1104,DIA1_E1 Torque ArcLength=51.25 [kN.m]
1105,DIA1_E1 x bend moment ArcLength=51.25 [kN.m]
1106,DIA1_E1 y bend moment ArcLength=51.25 [kN.m]
1107,DIA1_E1 Resultant shear force ArcLength=51.25 [kN]
1108,DIA1_E1 Resultant bending moment ArcLength=51.25 [kN.m]
1109,DIA2_E1 Effective tension ArcLength=0.00 [kN]
1110,DIA2_E1 x shear force ArcLength=0.00 [kN]
1111,DIA2_E1 y shear force ArcLength=0.00 [kN]
1112,DIA2_E1 Torque ArcLength=0.00 [kN.m]
1113,DIA2_E1 x bend moment ArcLength=0.00 [kN.m]
1114,DIA2_E1 y bend moment ArcLength=0.00 [kN.m]
1115,DIA2_E1 Resultant shear force ArcLength=0.00 [kN]
1116,DIA2_E1 Resultant bending moment ArcLength=0.00 [kN.m]
1117,DIA2_E1 Effective tension ArcLength=2.56 [kN]
1118,DIA2_E1 x shear force ArcLength=2.56 [kN]
1119,DIA2_E1 y shear force ArcLength=2.56 [kN]
1120,DIA2_E1 Torque ArcLength=2.56 [kN.m]
1121,DIA2_E1 x bend moment ArcLength=2.56 [kN.m]
1122,DIA2_E1 y bend moment ArcLength=2.56 [kN.m]
1123,DIA2_E1 Resultant shear force ArcLength=2.56 [kN]
1124,DIA2_E1 Resultant bending moment ArcLength=2.56 [kN.m]
1125,DIA2_E1 Effective tension ArcLength=7.67 [kN]
1126,DIA2_E1 x shear force ArcLength=7.67 [kN]
1127,DIA2_E1 y shear force ArcLength=7.67 [kN]
1128,DIA2_E1 Torque ArcLength=7.67 [kN.m]
1129,DIA2_E1 x bend moment ArcLength=7.67 [kN.m]
1130,DIA2_E1 y bend moment ArcLength=7.67 [kN.m]
1131,DIA2_E1 Resultant shear force ArcLength=7.67 [kN]
1132,DIA2_E1 Resultant bending moment ArcLength=7.67 [kN.m]
1133,DIA2_E1 Effective tension ArcLength=12.78 [kN]
1134,DIA2_E1 x shear force ArcLength=12.78 [kN]
1135,DIA2_E1 y shear force ArcLength=12.78 [kN]
1136,DIA2_E1 Torque ArcLength=12.78 [kN.m]
1137,DIA2_E1 x bend moment ArcLength=12.78 [kN.m]
1138,DIA2_E1 y bend moment ArcLength=12.78 [kN.m]
1139,DIA2_E1 Resultant shear force ArcLength=12.78 [kN]
1140,DIA2_E1 Resultant bending moment ArcLength=12.78 [kN.m]
1141,DIA2_E1 Effective tension ArcLength=17.89 [kN]
1142,DIA2_E1 x shear force ArcLength=17.89 [kN]
1143,DIA2_E1 y shear force ArcLength=17.89 [kN]
1144,DIA2_E1 Torque ArcLength=17.89 [kN.m]
1145,DIA2_E1 x bend moment ArcLength=17.89 [kN.m]
1146,DIA2_E1 y bend moment ArcLength=17.89 [kN.m]
1147,DIA2_E1 Resultant shear force ArcLength=17.89 [kN]
1148,DIA2_E1 Resultant bending moment ArcLength=17.89 [kN.m]
1149,DIA2_E1 Effective tension ArcLength=23.00 [kN]
1150,DIA2_E1 x shear force ArcLength=23.00 [kN]
1151,DIA2_E1 y shear force ArcLength=23.00 [kN]
1152,DIA2_E1 Torque ArcLength=23.00 [kN.m]
1153,DIA2_E1 x bend moment ArcLength=23.00 [kN.m]
1154,DIA2_E1 y bend moment ArcLength=23.00 [kN.m]
1155,DIA2_E1 Resultant shear force ArcLength=23.00 [kN]
1156,DIA2_E1 Resultant bending moment ArcLength=23.00 [kN.m]
1157,DIA2_E1 Effective tension ArcLength=28.11 [kN]
1158,DIA2_E1 x shear force ArcLength=28.11 [kN]
1159,DIA2_E1 y shear force ArcLength=28.11 [kN]
1160,DIA2_E1 Torque ArcLength=28.11 [kN.m]
1161,DIA2_E1 x bend moment ArcLength=28.11 [kN.m]
1162,DIA2_E1 y bend moment ArcLength=28.11 [kN.m]
1163,DIA2_E1 Resultant shear force ArcLength=28.11 [kN]
1164,DIA2_E1 Resultant bending moment ArcLength=28.11 [kN.m]
1165,DIA2_E1 Effective tension ArcLength=33.56 [kN]
1166,DIA2_E1 x shear force ArcLength=33.56 [kN]
1167,DIA2_E1 y shear force ArcLength=33.56 [kN]
1168,DIA2_E1 Torque ArcLength=33.56 [kN.m]
1169,DIA2_E1 x bend moment ArcLength=33.56 [kN.m]
1170,DIA2_E1 y bend moment ArcLength=33.56 [kN.m]
1171,DIA2_E1 Resultant shear force ArcLength=33.56 [kN]
1172,DIA2_E1 Resultant bending moment ArcLength=33.56 [kN.m]
1173,DIA2_E1 Effective tension ArcLength=36.45 [kN]
1174,DIA2_E1 x shear force ArcLength=36.45 [kN]
1175,DIA2_E1 y shear force ArcLength=36.45 [kN]
1176,DIA2_E1 Torque ArcLength=36.45 [kN.m]
1177,DIA2_E1 x bend moment ArcLength=36.45 [kN.m]
1178,DIA2_E1 y bend moment ArcLength=36.45 [kN.m]
1179,DIA2_E1 Resultant shear force ArcLength=36.45 [kN]
1180,DIA2_E1 Resultant bending moment ArcLength=36.45 [kN.m]
1181,DIA3_E1 Effective tension ArcLength=0.00 [kN]
1182,DIA3_E1 x shear force ArcLength=0.00 [kN]
1183,DIA3_E1 y shear force ArcLength=0.00 [kN]
1184,DIA3_E1 Torque ArcLength=0.00 [kN.m]
1185,DIA3_E1 x bend moment ArcLength=0.00 [kN.m]
1186,DIA3_E1 y bend moment ArcLength=0.00 [kN.m]
1187,DIA3_E1 Resultant shear force ArcLength=0.00 [kN]
1188,DIA3_E1 Resultant bending moment ArcLength=0.00 [kN.m]
1189,DIA3_E1 Effective tension ArcLength=2.56 [kN]
1190,DIA3_E1 x shear force ArcLength=2.56 [kN]
1191,DIA3_E1 y shear force ArcLength=2.56 [kN]
1192,DIA3_E1 Torque ArcLength=2.56 [kN.m]
1193,DIA3_E1 x bend moment ArcLength=2.56 [kN.m]
1194,DIA3_E1 y bend moment ArcLength=2.56 [kN.m]
1195,DIA3_E1 Resultant shear force ArcLength=2.56 [kN]
1196,DIA3_E1 Resultant bending moment ArcLength=2.56 [kN.m]
1197,DIA3_E1 Effective tension ArcLength=7.67 [kN]
1198,DIA3_E1 x shear force ArcLength=7.67 [kN]
1199,DIA3_E1 y shear force ArcLength=7.67 [kN]
1200,DIA3_E1 Torque ArcLength=7.67 [kN.m]
1201,DIA3_E1 x bend moment ArcLength=7.67 [kN.m]
1202,DIA3_E1 y bend moment ArcLength=7.67 [kN.m]
1203,DIA3_E1 Resultant shear force ArcLength=7.67 [kN]
1204,DIA3_E1 Resultant bending moment ArcLength=7.67 [kN.m]
1205,DIA3_E1 Effective tension ArcLength=12.78 [kN]
1206,DIA3_E1 x shear force ArcLength=12.78 [kN]
1207,DIA3_E1 y shear force ArcLength=12.78 [kN]
1208,DIA3_E1 Torque ArcLength=12.78 [kN.m]
1209,DIA3_E1 x bend moment ArcLength=12.78 [kN.m]
1210,DIA3_E1 y bend moment ArcLength=12.78 [kN.m]
1211,DIA3_E1 Resultant shear force ArcLength=12.78 [kN]
1212,DIA3_E1 Resultant bending moment ArcLength=12.78 [kN.m]
1213,DIA3_E1 Effective tension ArcLength=17.89 [kN]
1214,DIA3_E1 x shear force ArcLength=17.89 [kN]
1215,DIA3_E1 y shear force ArcLength=17.89 [kN]
1216,DIA3_E1 Torque ArcLength=17.89 [kN.m]
1217,DIA3_E1 x bend moment ArcLength=17.89 [kN.m]
1218,DIA3_E1 y bend moment ArcLength=17.89 [kN.m]
1219,DIA3_E1 Resultant shear force ArcLength=17.89 [kN]
1220,DIA3_E1 Resultant bending moment ArcLength=17.89 [kN.m]
1221,DIA3_E1 Effective tension ArcLength=23.00 [kN]
1222,DIA3_E1 x shear force ArcLength=23.00 [kN]
1223,DIA3_E1 y shear force ArcLength=23.00 [kN]
1224,DIA3_E1 Torque ArcLength=23.00 [kN.m]
1225,DIA3_E1 x bend moment ArcLength=23.00 [kN.m]
1226,DIA3_E1 y bend moment ArcLength=23.00 [kN.m]
1227,DIA3_E1 Resultant shear force ArcLength=23.00 [kN]
1228,DIA3_E1 Resultant bending moment ArcLength=23.00 [kN.m]
1229,DIA3_E1 Effective tension ArcLength=28.11 [kN]
1230,DIA3_E1 x shear force ArcLength=28.11 [kN]
1231,DIA3_E1 y shear force ArcLength=28.11 [kN]
1232,DIA3_E1 Torque ArcLength=28.11 [kN.m]
1233,DIA3_E1 x bend moment ArcLength=28.11 [kN.m]
1234,DIA3_E1 y bend moment ArcLength=28.11 [kN.m]
1235,DIA3_E1 Resultant shear force ArcLength=28.11 [kN]
1236,DIA3_E1 Resultant bending moment ArcLength=28.11 [kN.m]
1237,DIA3_E1 Effective tension ArcLength=33.56 [kN]
1238,DIA3_E1 x shear force ArcLength=33.56 [kN]
1239,DIA3_E1 y shear force ArcLength=33.56 [kN]
1240,DIA3_E1 Torque ArcLength=33.56 [kN.m]
1241,DIA3_E1 x bend moment ArcLength=33.56 [kN.m]
1242,DIA3_E1 y bend moment ArcLength=33.56 [kN.m]
1243,DIA3_E1 Resultant shear force ArcLength=33.56 [kN]
1244,DIA3_E1 Resultant bending moment ArcLength=33.56 [kN.m]
1245,DIA3_E1 Effective tension ArcLength=36.45 [kN]
1246,DIA3_E1 x shear force ArcLength=36.45 [kN]
1247,DIA3_E1 y shear force ArcLength=36.45 [kN]
1248,DIA3_E1 Torque ArcLength=36.45 [kN.m]
1249,DIA3_E1 x bend moment ArcLength=36.45 [kN.m]
1250,DIA3_E1 y bend moment ArcLength=36.45 [kN.m]
1251,DIA3_E1 Resultant shear force ArcLength=36.45 [kN]
1252,DIA3_E1 Resultant bending moment ArcLength=36.45 [kN.m]
1253,LAT1_E1 Effective tension ArcLength=0.00 [kN]
1254,LAT1_E1 x shear force ArcLength=0.00 [kN]
1255,LAT1_E1 y shear force ArcLength=0.00 [kN]
1256,LAT1_E1 Torque ArcLength=0.00 [kN.m]
1257,LAT1_E1 x bend moment ArcLength=0.00 [kN.m]
1258,LAT1_E1 y bend moment ArcLength=0.00 [kN.m]
1259,LAT1_E1 Resultant shear force ArcLength=0.00 [kN]
1260,LAT1_E1 Resultant bending moment ArcLength=0.00 [kN.m]
1261,LAT1_E1 Effective tension ArcLength=2.52 [kN]
1262,LAT1_E1 x shear force ArcLength=2.52 [kN]
1263,LAT1_E1 y shear force ArcLength=2.52 [kN]
1264,LAT1_E1 Torque ArcLength=2.52 [kN.m]
1265,LAT1_E1 x bend moment ArcLength=2.52 [kN.m]
1266,LAT1_E1 y bend moment ArcLength=2.52 [kN.m]
1267,LAT1_E1 Resultant shear force ArcLength=2.52 [kN]
1268,LAT1_E1 Resultant bending moment ArcLength=2.52 [kN.m]
1269,LAT1_E1 Effective tension ArcLength=7.55 [kN]
1270,LAT1_E1 x shear force ArcLength=7.55 [kN]
1271,LAT1_E1 y shear force ArcLength=7.55 [kN]
1272,LAT1_E1 Torque ArcLength=7.55 [kN.m]
1273,LAT1_E1 x bend moment ArcLength=7.55 [kN.m]
1274,LAT1_E1 y bend moment ArcLength=7.55 [kN.m]
1275,LAT1_E1 Resultant shear force ArcLength=7.55 [kN]
1276,LAT1_E1 Resultant bending moment ArcLength=7.55 [kN.m]
1277,LAT1_E1 Effective tension ArcLength=12.58 [kN]
1278,LAT1_E1 x shear force ArcLength=12.58 [kN]
1279,LAT1_E1 y shear force ArcLength=12.58 [kN]
1280,LAT1_E1 Torque ArcLength=12.58 [kN.m]
1281,LAT1_E1 x bend moment ArcLength=12.58 [kN.m]
1282,LAT1_E1 y bend moment ArcLength=12.58 [kN.m]
1283,LAT1_E1 Resultant shear force ArcLength=12.58 [kN]
1284,LAT1_E1 Resultant bending moment ArcLength=12.58 [kN.m]
1285,LAT1_E1 Effective tension ArcLength=17.62 [kN]
1286,LAT1_E1 x shear force ArcLength=17.62 [kN]
1287,LAT1_E1 y shear force ArcLength=17.62 [kN]
1288,LAT1_E1 Torque ArcLength=17.62 [kN.m]
1289,LAT1_E1 x bend moment ArcLength=17.62 [kN.m]
1290,LAT1_E1 y bend moment ArcLength=17.62 [kN.m]
1291,LAT1_E1 Resultant shear force ArcLength=17.62 [kN]
1292,LAT1_E1 Resultant bending moment ArcLength=17.62 [kN.m]
1293,LAT1_E1 Effective tension ArcLength=22.65 [kN]
1294,LAT1_E1 x shear force ArcLength=22.65 [kN]
1295,LAT1_E1 y shear force ArcLength=22.65 [kN]
1296,LAT1_E1 Torque ArcLength=22.65 [kN.m]
1297,LAT1_E1 x bend moment ArcLength=22.65 [kN.m]
1298,LAT1_E1 y bend moment ArcLength=22.65 [kN.m]
1299,LAT1_E1 Resultant shear force ArcLength=22.65 [kN]
1300,LAT1_E1 Resultant bending moment ArcLength=22.65 [kN.m]
1301,LAT1_E1 Effective tension ArcLength=27.69 [kN]
1302,LAT1_E1 x shear force ArcLength=27.69 [kN]
1303,LAT1_E1 y shear force ArcLength=27.69 [kN]
1304,LAT1_E1 Torque ArcLength=27.69 [kN.m]
1305,LAT1_E1 x bend moment ArcLength=27.69 [kN.m]
1306,LAT1_E1 y bend moment ArcLength=27.69 [kN.m]
1307,LAT1_E1 Resultant shear force ArcLength=27.69 [kN]
1308,LAT1_E1 Resultant bending moment ArcLength=27.69 [kN.m]
1309,LAT1_E1 Effective tension ArcLength=32.72 [kN]
1310,LAT1_E1 x shear force ArcLength=32.72 [kN]
1311,LAT1_E1 y shear force ArcLength=32.72 [kN]
1312,LAT1_E1 Torque ArcLength=32.72 [kN.m]
1313,LAT1_E1 x bend moment ArcLength=32.72 [kN.m]
1314,LAT1_E1 y bend moment ArcLength=32.72 [kN.m]
1315,LAT1_E1 Resultant shear force ArcLength=32.72 [kN]
1316,LAT1_E1 Resultant bending moment ArcLength=32.72 [kN.m]
1317,LAT1_E1 Effective tension ArcLength=37.75 [kN]
1318,LAT1_E1 x shear force ArcLength=37.75 [kN]
1319,LAT1_E1 y shear force ArcLength=37.75 [kN]
1320,LAT1_E1 Torque ArcLength=37.75 [kN.m]
1321,LAT1_E1 x bend moment ArcLength=37.75 [kN.m]
1322,LAT1_E1 y bend moment ArcLength=37.75 [kN.m]
1323,LAT1_E1 Resultant shear force ArcLength=37.75 [kN]
1324,LAT1_E1 Resultant bending moment ArcLength=37.75 [kN.m]
1325,LAT1_E1 Effective tension ArcLength=42.79 [kN]
1326,LAT1_E1 x shear force ArcLength=42.79 [kN]
1327,LAT1_E1 y shear force ArcLength=42.79 [kN]
1328,LAT1_E1 Torque ArcLength=42.79 [kN.m]
1329,LAT1_E1 x bend moment ArcLength=42.79 [kN.m]
1330,LAT1_E1 y bend moment ArcLength=42.79 [kN.m]
1331,LAT1_E1 Resultant shear force ArcLength=42.79 [kN]
1332,LAT1_E1 Resultant bending moment ArcLength=42.79 [kN.m]
1333,LAT1_E1 Effective tension ArcLength=47.82 [kN]
1334,LAT1_E1 x shear force ArcLength=47.82 [kN]
1335,LAT1_E1 y shear force ArcLength=47.82 [kN]
1336,LAT1_E1 Torque ArcLength=47.82 [kN.m]
1337,LAT1_E1 x bend moment ArcLength=47.82 [kN.m]
1338,LAT1_E1 y bend moment ArcLength=47.82 [kN.m]
1339,LAT1_E1 Resultant shear force ArcLength=47.82 [kN]
1340,LAT1_E1 Resultant bending moment ArcLength=47.82 [kN.m]
1341,LAT1_E1 Effective tension ArcLength=52.86 [kN]
1342,LAT1_E1 x shear force ArcLength=52.86 [kN]
1343,LAT1_E1 y shear force ArcLength=52.86 [kN]
1344,LAT1_E1 Torque ArcLength=52.86 [kN.m]
1345,LAT1_E1 x bend moment ArcLength=52.86 [kN.m]
1346,LAT1_E1 y bend moment ArcLength=52.86 [kN.m]
